name,time,level description,location,water_level
h2o_feet,1566071280000000000,between 3 and 6 feet,coyote_creek,5.098
h2o_feet,1566071280000000000,between 3 and 6 feet,santa_monica,4.895
h2o_feet,1566071640000000000,between 3 and 6 feet,coyote_creek,5.282
h2o_feet,1566071640000000000,between 3 and 6 feet,santa_monica,4.843
h2o_feet,1566072000000000000,between 3 and 6 feet,coyote_creek,5.482
h2o_feet,1566072000000000000,between 3 and 6 feet,santa_monica,4.823
h2o_feet,1566072360000000000,between 3 and 6 feet,coyote_creek,5.669
h2o_feet,1566072360000000000,between 3 and 6 feet,santa_monica,4.777
h2o_feet,1566072720000000000,between 3 and 6 feet,coyote_creek,5.85
h2o_feet,1566072720000000000,between 3 and 6 feet,santa_monica,4.8
h2o_feet,1566073080000000000,between 3 and 6 feet,santa_monica,4.81
h2o_feet,1566073080000000000,between 6 and 9 feet,coyote_creek,6.027
h2o_feet,1566073440000000000,between 3 and 6 feet,santa_monica,4.705
h2o_feet,1566073440000000000,between 6 and 9 feet,coyote_creek,6.214
h2o_feet,1566073800000000000,between 3 and 6 feet,santa_monica,4.6
h2o_feet,1566073800000000000,between 6 and 9 feet,coyote_creek,6.381
h2o_feet,1566074160000000000,between 3 and 6 feet,santa_monica,4.491
h2o_feet,1566074160000000000,between 6 and 9 feet,coyote_creek,6.539
h2o_feet,1566074520000000000,between 3 and 6 feet,santa_monica,4.505
h2o_feet,1566074520000000000,between 6 and 9 feet,coyote_creek,6.699
h2o_feet,1566074880000000000,between 3 and 6 feet,santa_monica,4.4
h2o_feet,1566074880000000000,between 6 and 9 feet,coyote_creek,6.854
h2o_feet,1566075240000000000,between 3 and 6 feet,santa_monica,4.518
h2o_feet,1566075240000000000,between 6 and 9 feet,coyote_creek,6.991
h2o_feet,1566075600000000000,between 3 and 6 feet,santa_monica,4.436
h2o_feet,1566075600000000000,between 6 and 9 feet,coyote_creek,7.139
h2o_feet,1566075960000000000,between 3 and 6 feet,santa_monica,4.393
h2o_feet,1566075960000000000,between 6 and 9 feet,coyote_creek,7.277
h2o_feet,1566076320000000000,between 3 and 6 feet,santa_monica,4.298
h2o_feet,1566076320000000000,between 6 and 9 feet,coyote_creek,7.408
h2o_feet,1566076680000000000,between 3 and 6 feet,santa_monica,4.075
h2o_feet,1566076680000000000,between 6 and 9 feet,coyote_creek,7.536
h2o_feet,1566077040000000000,between 3 and 6 feet,santa_monica,4.085
h2o_feet,1566077040000000000,between 6 and 9 feet,coyote_creek,7.671
h2o_feet,1566077400000000000,between 3 and 6 feet,santa_monica,4.065
h2o_feet,1566077400000000000,between 6 and 9 feet,coyote_creek,7.795
h2o_feet,1566077760000000000,between 3 and 6 feet,santa_monica,4.039
h2o_feet,1566077760000000000,between 6 and 9 feet,coyote_creek,7.904
h2o_feet,1566078120000000000,between 3 and 6 feet,santa_monica,3.999
h2o_feet,1566078120000000000,between 6 and 9 feet,coyote_creek,8.022
h2o_feet,1566078480000000000,between 3 and 6 feet,santa_monica,3.832
h2o_feet,1566078480000000000,between 6 and 9 feet,coyote_creek,8.123
h2o_feet,1566078840000000000,between 3 and 6 feet,santa_monica,3.819
h2o_feet,1566078840000000000,between 6 and 9 feet,coyote_creek,8.215
h2o_feet,1566079200000000000,between 3 and 6 feet,santa_monica,3.694
h2o_feet,1566079200000000000,between 6 and 9 feet,coyote_creek,8.294
h2o_feet,1566079560000000000,between 3 and 6 feet,santa_monica,3.671
h2o_feet,1566079560000000000,between 6 and 9 feet,coyote_creek,8.373
h2o_feet,1566079920000000000,between 3 and 6 feet,santa_monica,3.589
h2o_feet,1566079920000000000,between 6 and 9 feet,coyote_creek,8.435
h2o_feet,1566080280000000000,between 3 and 6 feet,santa_monica,3.514
h2o_feet,1566080280000000000,between 6 and 9 feet,coyote_creek,8.488
h2o_feet,1566080640000000000,between 3 and 6 feet,santa_monica,3.435
h2o_feet,1566080640000000000,between 6 and 9 feet,coyote_creek,8.527
h2o_feet,1566081000000000000,between 3 and 6 feet,santa_monica,3.294
h2o_feet,1566081000000000000,between 6 and 9 feet,coyote_creek,8.57
h2o_feet,1566081360000000000,between 3 and 6 feet,santa_monica,3.304
h2o_feet,1566081360000000000,between 6 and 9 feet,coyote_creek,8.609
h2o_feet,1566081720000000000,between 3 and 6 feet,santa_monica,3.235
h2o_feet,1566081720000000000,between 6 and 9 feet,coyote_creek,8.648
h2o_feet,1566082080000000000,between 3 and 6 feet,santa_monica,3.205
h2o_feet,1566082080000000000,between 6 and 9 feet,coyote_creek,8.675
h2o_feet,1566082440000000000,between 3 and 6 feet,santa_monica,3.041
h2o_feet,1566082440000000000,between 6 and 9 feet,coyote_creek,8.691
h2o_feet,1566082800000000000,below 3 feet,santa_monica,2.9
h2o_feet,1566082800000000000,between 6 and 9 feet,coyote_creek,8.701
h2o_feet,1566083160000000000,below 3 feet,santa_monica,2.913
h2o_feet,1566083160000000000,between 6 and 9 feet,coyote_creek,8.72
h2o_feet,1566083520000000000,below 3 feet,santa_monica,2.864
h2o_feet,1566083520000000000,between 6 and 9 feet,coyote_creek,8.737
h2o_feet,1566083880000000000,below 3 feet,santa_monica,2.805
h2o_feet,1566083880000000000,between 6 and 9 feet,coyote_creek,8.743
h2o_feet,1566084240000000000,below 3 feet,santa_monica,2.759
h2o_feet,1566084240000000000,between 6 and 9 feet,coyote_creek,8.734
h2o_feet,1566084600000000000,below 3 feet,santa_monica,2.717
h2o_feet,1566084600000000000,between 6 and 9 feet,coyote_creek,8.73
h2o_feet,1566084960000000000,below 3 feet,santa_monica,2.657
h2o_feet,1566084960000000000,between 6 and 9 feet,coyote_creek,8.694
h2o_feet,1566085320000000000,below 3 feet,santa_monica,2.579
h2o_feet,1566085320000000000,between 6 and 9 feet,coyote_creek,8.678
h2o_feet,1566085680000000000,below 3 feet,santa_monica,2.608
h2o_feet,1566085680000000000,between 6 and 9 feet,coyote_creek,8.635
h2o_feet,1566086040000000000,below 3 feet,santa_monica,2.398
h2o_feet,1566086040000000000,between 6 and 9 feet,coyote_creek,8.57
h2o_feet,1566086400000000000,below 3 feet,santa_monica,2.352
h2o_feet,1566086400000000000,between 6 and 9 feet,coyote_creek,8.504
h2o_feet,1566086760000000000,below 3 feet,santa_monica,2.379
h2o_feet,1566086760000000000,between 6 and 9 feet,coyote_creek,8.419
h2o_feet,1566087120000000000,below 3 feet,santa_monica,2.343
h2o_feet,1566087120000000000,between 6 and 9 feet,coyote_creek,8.32
h2o_feet,1566087480000000000,below 3 feet,santa_monica,2.329
h2o_feet,1566087480000000000,between 6 and 9 feet,coyote_creek,8.225
h2o_feet,1566087840000000000,below 3 feet,santa_monica,2.264
h2o_feet,1566087840000000000,between 6 and 9 feet,coyote_creek,8.13
h2o_feet,1566088200000000000,below 3 feet,santa_monica,2.267
h2o_feet,1566088200000000000,between 6 and 9 feet,coyote_creek,8.012
h2o_feet,1566088560000000000,below 3 feet,santa_monica,2.126144142
h2o_feet,1566088560000000000,between 6 and 9 feet,coyote_creek,7.894
h2o_feet,1566088920000000000,below 3 feet,santa_monica,2.093
h2o_feet,1566088920000000000,between 6 and 9 feet,coyote_creek,7.772
h2o_feet,1566089280000000000,below 3 feet,santa_monica,2.087
h2o_feet,1566089280000000000,between 6 and 9 feet,coyote_creek,7.638
h2o_feet,1566089640000000000,below 3 feet,santa_monica,2.172
h2o_feet,1566089640000000000,between 6 and 9 feet,coyote_creek,7.51
h2o_feet,1566090000000000000,below 3 feet,santa_monica,2.188
h2o_feet,1566090000000000000,between 6 and 9 feet,coyote_creek,7.379
h2o_feet,1566090360000000000,below 3 feet,santa_monica,2.195
h2o_feet,1566090360000000000,between 6 and 9 feet,coyote_creek,7.251
h2o_feet,1566090720000000000,below 3 feet,santa_monica,2.185
h2o_feet,1566090720000000000,between 6 and 9 feet,coyote_creek,7.129
h2o_feet,1566091080000000000,below 3 feet,santa_monica,2.231
h2o_feet,1566091080000000000,between 6 and 9 feet,coyote_creek,7.001
h2o_feet,1566091440000000000,below 3 feet,santa_monica,2.136
h2o_feet,1566091440000000000,between 6 and 9 feet,coyote_creek,6.867
h2o_feet,1566091800000000000,below 3 feet,santa_monica,2.073
h2o_feet,1566091800000000000,between 6 and 9 feet,coyote_creek,6.745
h2o_feet,1566092160000000000,below 3 feet,santa_monica,2.077
h2o_feet,1566092160000000000,between 6 and 9 feet,coyote_creek,6.614
h2o_feet,1566092520000000000,below 3 feet,santa_monica,2.208
h2o_feet,1566092520000000000,between 6 and 9 feet,coyote_creek,6.476
h2o_feet,1566092880000000000,below 3 feet,santa_monica,2.126144142
h2o_feet,1566092880000000000,between 6 and 9 feet,coyote_creek,6.335
h2o_feet,1566093240000000000,below 3 feet,santa_monica,2.211
h2o_feet,1566093240000000000,between 6 and 9 feet,coyote_creek,6.188
h2o_feet,1566093600000000000,below 3 feet,santa_monica,2.267
h2o_feet,1566093600000000000,between 6 and 9 feet,coyote_creek,6.05
h2o_feet,1566093960000000000,below 3 feet,santa_monica,2.26
h2o_feet,1566093960000000000,between 3 and 6 feet,coyote_creek,5.912
h2o_feet,1566094320000000000,below 3 feet,santa_monica,2.27
h2o_feet,1566094320000000000,between 3 and 6 feet,coyote_creek,5.784
h2o_feet,1566094680000000000,below 3 feet,santa_monica,2.356
h2o_feet,1566094680000000000,between 3 and 6 feet,coyote_creek,5.65
h2o_feet,1566095040000000000,below 3 feet,santa_monica,2.418
h2o_feet,1566095040000000000,between 3 and 6 feet,coyote_creek,5.509
h2o_feet,1566095400000000000,below 3 feet,santa_monica,2.362
h2o_feet,1566095400000000000,between 3 and 6 feet,coyote_creek,5.381
h2o_feet,1566095760000000000,below 3 feet,santa_monica,2.415
h2o_feet,1566095760000000000,between 3 and 6 feet,coyote_creek,5.256
h2o_feet,1566096120000000000,below 3 feet,santa_monica,2.53
h2o_feet,1566096120000000000,between 3 and 6 feet,coyote_creek,5.121
h2o_feet,1566096480000000000,below 3 feet,santa_monica,2.556
h2o_feet,1566096480000000000,between 3 and 6 feet,coyote_creek,4.993
h2o_feet,1566096840000000000,below 3 feet,santa_monica,2.677
h2o_feet,1566096840000000000,between 3 and 6 feet,coyote_creek,4.872
h2o_feet,1566097200000000000,below 3 feet,santa_monica,2.69
h2o_feet,1566097200000000000,between 3 and 6 feet,coyote_creek,4.747
h2o_feet,1566097560000000000,below 3 feet,santa_monica,2.7
h2o_feet,1566097560000000000,between 3 and 6 feet,coyote_creek,4.619
h2o_feet,1566097920000000000,below 3 feet,santa_monica,2.687
h2o_feet,1566097920000000000,between 3 and 6 feet,coyote_creek,4.501
h2o_feet,1566098280000000000,below 3 feet,santa_monica,2.71
h2o_feet,1566098280000000000,between 3 and 6 feet,coyote_creek,4.37
h2o_feet,1566098640000000000,below 3 feet,santa_monica,2.795
h2o_feet,1566098640000000000,between 3 and 6 feet,coyote_creek,4.236
h2o_feet,1566099000000000000,below 3 feet,santa_monica,2.894
h2o_feet,1566099000000000000,between 3 and 6 feet,coyote_creek,4.114
h2o_feet,1566099360000000000,below 3 feet,santa_monica,2.897
h2o_feet,1566099360000000000,between 3 and 6 feet,coyote_creek,3.983
h2o_feet,1566099720000000000,between 3 and 6 feet,coyote_creek,3.855
h2o_feet,1566099720000000000,between 3 and 6 feet,santa_monica,3.028
h2o_feet,1566100080000000000,between 3 and 6 feet,coyote_creek,3.737
h2o_feet,1566100080000000000,between 3 and 6 feet,santa_monica,3.061
h2o_feet,1566100440000000000,between 3 and 6 feet,coyote_creek,3.609
h2o_feet,1566100440000000000,between 3 and 6 feet,santa_monica,3.107
h2o_feet,1566100800000000000,between 3 and 6 feet,coyote_creek,3.481
h2o_feet,1566100800000000000,between 3 and 6 feet,santa_monica,3.199
h2o_feet,1566101160000000000,between 3 and 6 feet,coyote_creek,3.363
h2o_feet,1566101160000000000,between 3 and 6 feet,santa_monica,3.317
h2o_feet,1566101520000000000,between 3 and 6 feet,coyote_creek,3.251
h2o_feet,1566101520000000000,between 3 and 6 feet,santa_monica,3.32
h2o_feet,1566101880000000000,between 3 and 6 feet,coyote_creek,3.126144143
h2o_feet,1566101880000000000,between 3 and 6 feet,santa_monica,3.356
h2o_feet,1566102240000000000,between 3 and 6 feet,coyote_creek,3.038
h2o_feet,1566102240000000000,between 3 and 6 feet,santa_monica,3.55
h2o_feet,1566102600000000000,below 3 feet,coyote_creek,2.927
h2o_feet,1566102600000000000,between 3 and 6 feet,santa_monica,3.615
h2o_feet,1566102960000000000,below 3 feet,coyote_creek,2.831
h2o_feet,1566102960000000000,between 3 and 6 feet,santa_monica,3.665
h2o_feet,1566103320000000000,below 3 feet,coyote_creek,2.743
h2o_feet,1566103320000000000,between 3 and 6 feet,santa_monica,3.75
h2o_feet,1566103680000000000,below 3 feet,coyote_creek,2.667
h2o_feet,1566103680000000000,between 3 and 6 feet,santa_monica,3.822
h2o_feet,1566104040000000000,below 3 feet,coyote_creek,2.589
h2o_feet,1566104040000000000,between 3 and 6 feet,santa_monica,3.875
h2o_feet,1566104400000000000,below 3 feet,coyote_creek,2.523
h2o_feet,1566104400000000000,between 3 and 6 feet,santa_monica,3.871
h2o_feet,1566104760000000000,below 3 feet,coyote_creek,2.464
h2o_feet,1566104760000000000,between 3 and 6 feet,santa_monica,3.99
h2o_feet,1566105120000000000,below 3 feet,coyote_creek,2.408
h2o_feet,1566105120000000000,between 3 and 6 feet,santa_monica,4.101
h2o_feet,1566105480000000000,below 3 feet,coyote_creek,2.379
h2o_feet,1566105480000000000,between 3 and 6 feet,santa_monica,4.15
h2o_feet,1566105840000000000,below 3 feet,coyote_creek,2.352
h2o_feet,1566105840000000000,between 3 and 6 feet,santa_monica,4.121
h2o_feet,1566106200000000000,below 3 feet,coyote_creek,2.343
h2o_feet,1566106200000000000,between 3 and 6 feet,santa_monica,4.163
h2o_feet,1566106560000000000,below 3 feet,coyote_creek,2.346
h2o_feet,1566106560000000000,between 3 and 6 feet,santa_monica,4.265
h2o_feet,1566106920000000000,below 3 feet,coyote_creek,2.352
h2o_feet,1566106920000000000,between 3 and 6 feet,santa_monica,4.239
h2o_feet,1566107280000000000,below 3 feet,coyote_creek,2.382
h2o_feet,1566107280000000000,between 3 and 6 feet,santa_monica,4.324
h2o_feet,1566107640000000000,below 3 feet,coyote_creek,2.425
h2o_feet,1566107640000000000,between 3 and 6 feet,santa_monica,4.364
h2o_feet,1566108000000000000,below 3 feet,coyote_creek,2.477
h2o_feet,1566108000000000000,between 3 and 6 feet,santa_monica,4.35
h2o_feet,1566108360000000000,below 3 feet,coyote_creek,2.539
h2o_feet,1566108360000000000,between 3 and 6 feet,santa_monica,4.364
h2o_feet,1566108720000000000,below 3 feet,coyote_creek,2.618
h2o_feet,1566108720000000000,between 3 and 6 feet,santa_monica,4.357
h2o_feet,1566109080000000000,below 3 feet,coyote_creek,2.703
h2o_feet,1566109080000000000,between 3 and 6 feet,santa_monica,4.442
h2o_feet,1566109440000000000,below 3 feet,coyote_creek,2.795
h2o_feet,1566109440000000000,between 3 and 6 feet,santa_monica,4.547
h2o_feet,1566109800000000000,below 3 feet,coyote_creek,2.9
h2o_feet,1566109800000000000,between 3 and 6 feet,santa_monica,4.544
h2o_feet,1566110160000000000,between 3 and 6 feet,coyote_creek,3.012
h2o_feet,1566110160000000000,between 3 and 6 feet,santa_monica,4.59
h2o_feet,1566110520000000000,between 3 and 6 feet,coyote_creek,3.136
h2o_feet,1566110520000000000,between 3 and 6 feet,santa_monica,4.59
h2o_feet,1566110880000000000,between 3 and 6 feet,coyote_creek,3.264
h2o_feet,1566110880000000000,between 3 and 6 feet,santa_monica,4.603
h2o_feet,1566111240000000000,between 3 and 6 feet,coyote_creek,3.399
h2o_feet,1566111240000000000,between 3 and 6 feet,santa_monica,4.639
h2o_feet,1566111600000000000,between 3 and 6 feet,coyote_creek,3.54
h2o_feet,1566111600000000000,between 3 and 6 feet,santa_monica,4.649
h2o_feet,1566111960000000000,between 3 and 6 feet,coyote_creek,3.678
h2o_feet,1566111960000000000,between 3 and 6 feet,santa_monica,4.567
h2o_feet,1566112320000000000,between 3 and 6 feet,coyote_creek,3.835
h2o_feet,1566112320000000000,between 3 and 6 feet,santa_monica,4.547
h2o_feet,1566112680000000000,between 3 and 6 feet,coyote_creek,3.986
h2o_feet,1566112680000000000,between 3 and 6 feet,santa_monica,4.603
h2o_feet,1566113040000000000,between 3 and 6 feet,coyote_creek,4.137
h2o_feet,1566113040000000000,between 3 and 6 feet,santa_monica,4.652
h2o_feet,1566113400000000000,between 3 and 6 feet,coyote_creek,4.291
h2o_feet,1566113400000000000,between 3 and 6 feet,santa_monica,4.642
h2o_feet,1566113760000000000,between 3 and 6 feet,coyote_creek,4.446
h2o_feet,1566113760000000000,between 3 and 6 feet,santa_monica,4.573
h2o_feet,1566114120000000000,between 3 and 6 feet,coyote_creek,4.61
h2o_feet,1566114120000000000,between 3 and 6 feet,santa_monica,4.518
h2o_feet,1566114480000000000,between 3 and 6 feet,coyote_creek,4.767
h2o_feet,1566114480000000000,between 3 and 6 feet,santa_monica,4.449
h2o_feet,1566114840000000000,between 3 and 6 feet,coyote_creek,4.915
h2o_feet,1566114840000000000,between 3 and 6 feet,santa_monica,4.423
h2o_feet,1566115200000000000,between 3 and 6 feet,coyote_creek,5.075
h2o_feet,1566115200000000000,between 3 and 6 feet,santa_monica,4.534
h2o_feet,1566115560000000000,between 3 and 6 feet,coyote_creek,5.23
h2o_feet,1566115560000000000,between 3 and 6 feet,santa_monica,4.426
h2o_feet,1566115920000000000,between 3 and 6 feet,coyote_creek,5.387
h2o_feet,1566115920000000000,between 3 and 6 feet,santa_monica,4.386
h2o_feet,1566116280000000000,between 3 and 6 feet,coyote_creek,5.551
h2o_feet,1566116280000000000,between 3 and 6 feet,santa_monica,4.354
h2o_feet,1566116640000000000,between 3 and 6 feet,coyote_creek,5.709
h2o_feet,1566116640000000000,between 3 and 6 feet,santa_monica,4.281
h2o_feet,1566117000000000000,between 3 and 6 feet,coyote_creek,5.866
h2o_feet,1566117000000000000,between 3 and 6 feet,santa_monica,4.213
h2o_feet,1566117360000000000,between 3 and 6 feet,santa_monica,4.177
h2o_feet,1566117360000000000,between 6 and 9 feet,coyote_creek,6.017
h2o_feet,1566117720000000000,between 3 and 6 feet,santa_monica,4.222
h2o_feet,1566117720000000000,between 6 and 9 feet,coyote_creek,6.171
h2o_feet,1566118080000000000,between 3 and 6 feet,santa_monica,4.104
h2o_feet,1566118080000000000,between 6 and 9 feet,coyote_creek,6.322
h2o_feet,1566118440000000000,between 3 and 6 feet,santa_monica,3.999
h2o_feet,1566118440000000000,between 6 and 9 feet,coyote_creek,6.47
h2o_feet,1566118800000000000,between 3 and 6 feet,santa_monica,4.058
h2o_feet,1566118800000000000,between 6 and 9 feet,coyote_creek,6.611
h2o_feet,1566119160000000000,between 3 and 6 feet,santa_monica,3.953
h2o_feet,1566119160000000000,between 6 and 9 feet,coyote_creek,6.742
h2o_feet,1566119520000000000,between 3 and 6 feet,santa_monica,3.904
h2o_feet,1566119520000000000,between 6 and 9 feet,coyote_creek,6.857
h2o_feet,1566119880000000000,between 3 and 6 feet,santa_monica,3.848
h2o_feet,1566119880000000000,between 6 and 9 feet,coyote_creek,6.972
h2o_feet,1566120240000000000,between 3 and 6 feet,santa_monica,3.757
h2o_feet,1566120240000000000,between 6 and 9 feet,coyote_creek,7.087
h2o_feet,1566120600000000000,between 3 and 6 feet,santa_monica,3.704
h2o_feet,1566120600000000000,between 6 and 9 feet,coyote_creek,7.185
h2o_feet,1566120960000000000,between 3 and 6 feet,santa_monica,3.589
h2o_feet,1566120960000000000,between 6 and 9 feet,coyote_creek,7.28
h2o_feet,1566121320000000000,between 3 and 6 feet,santa_monica,3.573
h2o_feet,1566121320000000000,between 6 and 9 feet,coyote_creek,7.372
h2o_feet,1566121680000000000,between 3 and 6 feet,santa_monica,3.53
